lsoa21cd,msoa21cd,ltla21cd,rgn21cd,lng,lat,population
E01017773,E02006823,E06000060,E12000008,-0.6904,51.6653,1526
E01017774,E02006823,E06000060,E12000008,-0.6982,51.6665,1313
E01017775,E02003683,E06000060,E12000008,-0.5664,51.6697,1683
E01017776,E02003683,E06000060,E12000008,-0.575,51.6706,2273
E01017777,E02003683,E06000060,E12000008,-0.5563,51.6695,1803
E01017778,E02003676,E06000060,E12000008,-0.6531,51.6906,1323
E01017779,E02003680,E06000060,E12000008,-0.7022,51.6848,1114
E01017780,E02003678,E06000060,E12000008,-0.6022,51.7169,1443
E01017781,E02003678,E06000060,E12000008,-0.6068,51.7139,1267
E01017782,E02006823,E06000060,E12000008,-0.6526,51.6197,1540
E01017783,E02006823,E06000060,E12000008,-0.6509,51.6471,1559
E01017784,E02006823,E06000060,E12000008,-0.6634,51.6264,1671
E01017785,E02003680,E06000060,E12000008,-0.7293,51.6835,1591
E01017786,E02003680,E06000060,E12000008,-0.7313,51.6978,1536
E01017787,E02003680,E06000060,E12000008,-0.7414,51.7011,1587
E01017788,E02003680,E06000060,E12000008,-0.7378,51.6957,1672
E01017789,E02003677,E06000060,E12000008,-0.6196,51.7232,1343
E01017790,E02003677,E06000060,E12000008,-0.6146,51.7181,1541
E01017791,E02003679,E06000060,E12000008,-0.6042,51.6951,1509
E01017792,E02003679,E06000060,E12000008,-0.6134,51.7025,2232
E01017793,E02003679,E06000060,E12000008,-0.6003,51.6982,1434
E01017794,E02003685,E06000060,E12000008,-0.6077,51.6183,2325
E01017795,E02003677,E06000060,E12000008,-0.6105,51.7171,2285
E01017796,E02003688,E06000060,E12000008,-0.641,51.6096,1828
E01017797,E02003688,E06000060,E12000008,-0.654,51.6112,1376
E01017798,E02003688,E06000060,E12000008,-0.644,51.6155,1819
E01017799,E02003688,E06000060,E12000008,-0.6394,51.6022,2177
E01017800,E02003688,E06000060,E12000008,-0.6342,51.605,1710
E01017801,E02003688,E06000060,E12000008,-0.6621,51.6013,1679
E01017802,E02003688,E06000060,E12000008,-0.6683,51.6035,1642
E01017803,E02003693,E06000060,E12000008,-0.6529,51.5407,1391
E01017804,E02003694,E06000060,E12000008,-0.6571,51.5339,1636
E01017805,E02003694,E06000060,E12000008,-0.6624,51.5361,1932
E01017806,E02003693,E06000060,E12000008,-0.6639,51.5397,1743
E01017807,E02003694,E06000060,E12000008,-0.6656,51.5236,1586
E01017808,E02003694,E06000060,E12000008,-0.6705,51.5255,1647
E01017809,E02003694,E06000060,E12000008,-0.6655,51.5281,1643
E01017810,E02003690,E06000060,E12000008,-0.4996,51.5829,2317
E01017811,E02003690,E06000060,E12000008,-0.5051,51.5831,1226
E01017812,E02003690,E06000060,E12000008,-0.4905,51.5548,1917
E01017813,E02003690,E06000060,E12000008,-0.5015,51.569,2014
E01017814,E02003693,E06000060,E12000008,-0.6675,51.5178,1695
E01017815,E02003691,E06000060,E12000008,-0.6114,51.5626,1923
E01017816,E02003691,E06000060,E12000008,-0.6148,51.5556,1747
E01017817,E02003691,E06000060,E12000008,-0.6176,51.5434,2167
E01017818,E02003689,E06000060,E12000008,-0.5478,51.5752,2086
E01017819,E02003689,E06000060,E12000008,-0.5472,51.586,1670
E01017820,E02003689,E06000060,E12000008,-0.5532,51.5884,1782
E01017821,E02003689,E06000060,E12000008,-0.5636,51.5803,1612
E01017822,E02003689,E06000060,E12000008,-0.5598,51.5728,2111
E01017823,E02003691,E06000060,E12000008,-0.6006,51.5716,1454
E01017824,E02003695,E06000060,E12000008,-0.5238,51.544,1705
E01017825,E02003695,E06000060,E12000008,-0.5228,51.5343,1722
E01017826,E02003695,E06000060,E12000008,-0.5201,51.5376,1596
E01017827,E02003695,E06000060,E12000008,-0.5057,51.5185,2050
E01017828,E02003695,E06000060,E12000008,-0.5122,51.5202,1541
E01017829,E02003695,E06000060,E12000008,-0.5092,51.5049,2193
E01017830,E02003692,E06000060,E12000008,-0.5822,51.5483,1982
E01017831,E02003692,E06000060,E12000008,-0.5901,51.5514,1721
E01017832,E02003692,E06000060,E12000008,-0.5944,51.5394,1871
E01017833,E02003693,E06000060,E12000008,-0.6916,51.5292,2390
E01017834,E02003692,E06000060,E12000008,-0.5598,51.5277,1658
E01017835,E02003692,E06000060,E12000008,-0.549,51.5185,1658
E01017836,E02003710,E06000060,E12000008,-0.7702,51.6282,1728
E01017837,E02003710,E06000060,E12000008,-0.7584,51.6297,2555
E01017838,E02003710,E06000060,E12000008,-0.7662,51.6265,1651
E01017839,E02003710,E06000060,E12000008,-0.7515,51.6267,2359
E01017840,E02003710,E06000060,E12000008,-0.771,51.6173,2008
E01017841,E02003710,E06000060,E12000008,-0.7505,51.6172,2619
E01017843,E02003712,E06000060,E12000008,-0.7912,51.6184,1576
E01017844,E02003712,E06000060,E12000008,-0.7876,51.6159,1767
E01017845,E02003712,E06000060,E12000008,-0.7804,51.6143,1640
E01017846,E02003716,E06000060,E12000008,-0.7095,51.5814,1531
E01017847,E02003716,E06000060,E12000008,-0.709,51.576,1664
E01017848,E02003716,E06000060,E12000008,-0.7111,51.5847,1264
E01017849,E02003716,E06000060,E12000008,-0.7002,51.5771,1472
E01017850,E02003705,E06000060,E12000008,-0.7345,51.6334,1441
E01017851,E02003705,E06000060,E12000008,-0.7339,51.6297,1727
E01017852,E02003705,E06000060,E12000008,-0.7326,51.6383,2581
E01017853,E02003702,E06000060,E12000008,-0.7929,51.6435,1351
E01017854,E02003702,E06000060,E12000008,-0.8416,51.6309,1176
E01017855,E02003712,E06000060,E12000008,-0.8339,51.6205,1621
E01017856,E02003712,E06000060,E12000008,-0.8294,51.6204,1530
E01017857,E02003701,E06000060,E12000008,-0.7664,51.6381,1486
E01017858,E02003701,E06000060,E12000008,-0.7572,51.6363,2474
E01017859,E02003701,E06000060,E12000008,-0.756,51.6401,1716
E01017860,E02003701,E06000060,E12000008,-0.7655,51.6408,1461
E01017861,E02003701,E06000060,E12000008,-0.7812,51.6447,1565
E01017862,E02003701,E06000060,E12000008,-0.7726,51.6473,1846
E01017863,E02003701,E06000060,E12000008,-0.7753,51.642,1754
E01017864,E02003713,E06000060,E12000008,-0.7011,51.5959,1286
E01017865,E02003713,E06000060,E12000008,-0.7031,51.5943,1508
E01017866,E02003715,E06000060,E12000008,-0.7215,51.5837,1462
E01017867,E02003713,E06000060,E12000008,-0.7155,51.6065,1537
E01017868,E02003713,E06000060,E12000008,-0.7085,51.6017,1571
E01017869,E02003698,E06000060,E12000008,-0.7543,51.6711,1298
E01017870,E02003698,E06000060,E12000008,-0.7546,51.663,1171
E01017871,E02003698,E06000060,E12000008,-0.7294,51.6722,1505
E01017872,E02003698,E06000060,E12000008,-0.7788,51.6668,1557
E01017873,E02003698,E06000060,E12000008,-0.7196,51.6625,1366
E01017874,E02003698,E06000060,E12000008,-0.7884,51.6755,1373
E01017875,E02003715,E06000060,E12000008,-0.815,51.5641,1482
E01017876,E02003715,E06000060,E12000008,-0.7784,51.591,2049
E01017877,E02003715,E06000060,E12000008,-0.7828,51.5905,1576
E01017878,E02003702,E06000060,E12000008,-0.8722,51.593,2409
E01017880,E02006824,E06000060,E12000008,-0.7144,51.659,1397
E01017881,E02006824,E06000060,E12000008,-0.7123,51.6539,1928
E01017882,E02006824,E06000060,E12000008,-0.7026,51.6468,1601
E01017883,E02006824,E06000060,E12000008,-0.7138,51.6459,1628
E01017884,E02006824,E06000060,E12000008,-0.7074,51.6486,1391
E01017885,E02003697,E06000060,E12000008,-0.8584,51.7378,2144
E01017886,E02003697,E06000060,E12000008,-0.7957,51.7567,1496
E01017887,E02003697,E06000060,E12000008,-0.8138,51.6958,1135
E01017888,E02003697,E06000060,E12000008,-0.7861,51.6913,1536
E01017889,E02003717,E06000060,E12000008,-0.7633,51.5823,1478
E01017890,E02003717,E06000060,E12000008,-0.7745,51.5817,1317
E01017891,E02003717,E06000060,E12000008,-0.7732,51.5778,1431
E01017892,E02003717,E06000060,E12000008,-0.7889,51.5686,1534
E01017893,E02003717,E06000060,E12000008,-0.7793,51.5755,1758
E01017894,E02003717,E06000060,E12000008,-0.7841,51.5719,1593
E01017895,E02003718,E06000060,E12000008,-0.7702,51.5733,1317
E01017896,E02003718,E06000060,E12000008,-0.7689,51.57,1407
E01017897,E02003718,E06000060,E12000008,-0.764,51.5766,1703
E01017898,E02003718,E06000060,E12000008,-0.7597,51.577,1235
E01017899,E02003709,E06000060,E12000008,-0.7166,51.6259,1738
E01017900,E02003709,E06000060,E12000008,-0.7132,51.6243,1188
E01017901,E02003709,E06000060,E12000008,-0.7163,51.6332,1217
E01017902,E02003709,E06000060,E12000008,-0.7126,51.6303,1618
E01017903,E02003708,E06000060,E12000008,-0.7766,51.6298,1749
E01017904,E02003708,E06000060,E12000008,-0.7712,51.6324,1972
E01017905,E02003708,E06000060,E12000008,-0.7665,51.6332,2300
E01017906,E02003708,E06000060,E12000008,-0.7805,51.629,1939
E01017907,E02003708,E06000060,E12000008,-0.7806,51.6244,1815
E01017910,E02003711,E06000060,E12000008,-0.7345,51.6244,2550
E01017911,E02003707,E06000060,E12000008,-0.7877,51.6253,1706
E01017912,E02003707,E06000060,E12000008,-0.7831,51.635,1507
E01017913,E02003707,E06000060,E12000008,-0.775,51.6356,2137
E01017914,E02003707,E06000060,E12000008,-0.7891,51.6287,1400
E01017915,E02003699,E06000060,E12000008,-0.8912,51.6526,1443
E01017916,E02003699,E06000060,E12000008,-0.8608,51.6587,1181
E01017917,E02003699,E06000060,E12000008,-0.9035,51.6591,1682
E01017918,E02003699,E06000060,E12000008,-0.8949,51.6576,1546
E01017919,E02003705,E06000060,E12000008,-0.7412,51.6299,1358
E01017920,E02003703,E06000060,E12000008,-0.7264,51.6424,1513
E01017921,E02003703,E06000060,E12000008,-0.7476,51.6399,1759
E01017922,E02003703,E06000060,E12000008,-0.7355,51.6446,2403
E01017923,E02003703,E06000060,E12000008,-0.7494,51.6333,1681
E01017924,E02003703,E06000060,E12000008,-0.7422,51.6353,1611
E01017925,E02003706,E06000060,E12000008,-0.7272,51.6267,2099
E01017926,E02003706,E06000060,E12000008,-0.7207,51.6274,1453
E01017927,E02003706,E06000060,E12000008,-0.7259,51.6371,1738
E01017928,E02003706,E06000060,E12000008,-0.7262,51.6322,1478
E01017929,E02003696,E06000060,E12000008,-0.8275,51.7242,1727
E01017930,E02003696,E06000060,E12000008,-0.8396,51.7202,1856
E01017931,E02003696,E06000060,E12000008,-0.8305,51.7206,1482
E01017932,E02003696,E06000060,E12000008,-0.8255,51.7338,1605
E01017933,E02003696,E06000060,E12000008,-0.8302,51.7283,1877
E01017934,E02003714,E06000060,E12000008,-0.687,51.5996,1845
E01017935,E02003714,E06000060,E12000008,-0.683,51.593,2021
E01017936,E02003714,E06000060,E12000008,-0.6895,51.5809,1478
E01017937,E02003704,E06000060,E12000008,-0.6971,51.6362,1442
E01017938,E02003704,E06000060,E12000008,-0.7049,51.6385,1292
E01017939,E02003714,E06000060,E12000008,-0.6977,51.608,1407
E01017940,E02003704,E06000060,E12000008,-0.7043,51.6166,1604
E01017941,E02003711,E06000060,E12000008,-0.7035,51.6101,1410
E01017942,E02003704,E06000060,E12000008,-0.7,51.6419,1473
E01017943,E02003724,E07000008,E12000006,0.1413,52.2097,2182
E01017944,E02003724,E07000008,E12000006,0.1648,52.2159,1432
E01017945,E02003724,E07000008,E12000006,0.1531,52.2136,1741
E01017946,E02003724,E07000008,E12000006,0.16,52.2131,1572
E01017947,E02003724,E07000008,E12000006,0.1651,52.2099,1730
E01017948,E02003724,E07000008,E12000006,0.1718,52.2152,1682
E01017949,E02003720,E07000008,E12000006,0.1134,52.2172,1607
E01017950,E02003720,E07000008,E12000006,0.116,52.2141,1297
E01017951,E02003720,E07000008,E12000006,0.1134,52.227,1502
E01017952,E02003720,E07000008,E12000006,0.1202,52.2271,1652
E01017953,E02003720,E07000008,E12000006,0.1151,52.2206,2104
E01017954,E02003720,E07000008,E12000006,0.1231,52.2249,1558
E01017955,E02003723,E07000008,E12000006,0.1089,52.2226,1466
E01017959,E02003729,E07000008,E12000006,0.1704,52.185,1787
E01017960,E02003729,E07000008,E12000006,0.1789,52.1852,1451
E01017961,E02003729,E07000008,E12000006,0.1634,52.1877,1213
E01017962,E02003729,E07000008,E12000006,0.1757,52.1939,1897
E01017963,E02003729,E07000008,E12000006,0.1801,52.1901,1623
E01017964,E02003729,E07000008,E12000006,0.1727,52.1893,1372
E01017965,E02003728,E07000008,E12000006,0.1477,52.1923,1737
E01017967,E02003728,E07000008,E12000006,0.1546,52.1934,1731
E01017968,E02003728,E07000008,E12000006,0.1517,52.1887,1571
E01017969,E02003728,E07000008,E12000006,0.1584,52.1878,1763
E01017971,E02003721,E07000008,E12000006,0.1497,52.2253,1654
E01017972,E02003721,E07000008,E12000006,0.1525,52.2212,1721
E01017973,E02003721,E07000008,E12000006,0.1383,52.2197,2008
E01017974,E02003721,E07000008,E12000006,0.1449,52.2222,1757
E01017975,E02003719,E07000008,E12000006,0.1326,52.23,2319
E01017976,E02003719,E07000008,E12000006,0.1424,52.228,1726
E01017977,E02003719,E07000008,E12000006,0.1375,52.2273,1772
E01017978,E02003719,E07000008,E12000006,0.1261,52.2286,1501
E01017979,E02003719,E07000008,E12000006,0.126,52.2326,1557
E01017980,E02003719,E07000008,E12000006,0.1367,52.2322,1438
E01017983,E02003725,E07000008,E12000006,0.1327,52.208,2748
E01017985,E02003725,E07000008,E12000006,0.1092,52.1961,1887
E01017987,E02003726,E07000008,E12000006,0.1354,52.1967,1974
E01017988,E02003726,E07000008,E12000006,0.1344,52.2004,1755
E01017989,E02003726,E07000008,E12000006,0.1404,52.2054,1923
E01017990,E02003726,E07000008,E12000006,0.1411,52.2022,1195
E01017991,E02003726,E07000008,E12000006,0.136,52.2032,1381
E01017992,E02003731,E07000008,E12000006,0.1494,52.1834,2086
E01017994,E02003731,E07000008,E12000006,0.1573,52.183,1900
E01017995,E02003731,E07000008,E12000006,0.1517,52.1757,2128
E01017996,E02003731,E07000008,E12000006,0.1388,52.186,2073
E01017997,E02003727,E07000008,E12000006,0.1497,52.2035,2645
E01017998,E02003727,E07000008,E12000006,0.145,52.1996,1893
E01017999,E02003727,E07000008,E12000006,0.1546,52.1976,2205
E01018000,E02003727,E07000008,E12000006,0.1488,52.1985,1824
E01018001,E02003727,E07000008,E12000006,0.1452,52.1964,1622
E01018005,E02007087,E07000008,E12000006,0.1263,52.1965,1818
E01018006,E02003722,E07000008,E12000006,0.1334,52.2225,1554
E01018007,E02003722,E07000008,E12000006,0.126,52.2205,1533
E01018008,E02003722,E07000008,E12000006,0.1312,52.2161,1588
E01018009,E02003722,E07000008,E12000006,0.1217,52.2155,2182
E01018010,E02003722,E07000008,E12000006,0.1327,52.2127,1632
E01018011,E02003740,E07000009,E12000006,0.2671,52.2216,2606
E01018012,E02003740,E07000009,E12000006,0.2588,52.2236,1623
E01018013,E02003739,E07000009,E12000006,0.3256,52.2714,1860
E01018014,E02003739,E07000009,E12000006,0.3292,52.2762,1756
E01018015,E02003739,E07000009,E12000006,0.3271,52.285,1359
E01018016,E02003739,E07000009,E12000006,0.3303,52.2813,1429
E01018017,E02006825,E07000009,E12000006,0.4653,52.2152,1324
E01018019,E02006825,E07000009,E12000006,0.409,52.2363,1082
E01018020,E02003733,E07000009,E12000006,0.2181,52.439,1561
E01018021,E02003733,E07000009,E12000006,0.2409,52.4325,1466
E01018022,E02003733,E07000009,E12000006,0.1207,52.4056,1417
E01018023,E02006825,E07000009,E12000006,0.3998,52.1995,2137
E01018024,E02003735,E07000009,E12000006,0.3095,52.4102,1225
E01018025,E02003735,E07000009,E12000006,0.2647,52.3978,1503
E01018026,E02003735,E07000009,E12000006,0.2666,52.3944,1470
E01018027,E02003734,E07000009,E12000006,0.2731,52.4126,1773
E01018032,E02003734,E07000009,E12000006,0.256,52.4044,2483
E01018033,E02003734,E07000009,E12000006,0.253,52.4018,1903
E01018034,E02003738,E07000009,E12000006,0.3868,52.3115,1739
E01018035,E02003738,E07000009,E12000006,0.4113,52.3062,2177
E01018036,E02003736,E07000009,E12000006,0.1462,52.3548,1674
E01018037,E02003736,E07000009,E12000006,0.1499,52.3563,1463
E01018038,E02003736,E07000009,E12000006,0.1961,52.3871,1581
E01018039,E02003736,E07000009,E12000006,0.207,52.3879,1303
E01018040,E02003738,E07000009,E12000006,0.4117,52.3436,1315
E01018041,E02003738,E07000009,E12000006,0.414,52.3408,1166
E01018042,E02003732,E07000009,E12000006,0.3082,52.4544,1402
E01018043,E02003732,E07000009,E12000006,0.304,52.4528,2287
E01018044,E02003732,E07000009,E12000006,0.3093,52.4592,1770
E01018045,E02003732,E07000009,E12000006,0.2946,52.4618,1365
E01018047,E02003737,E07000009,E12000006,0.333,52.3446,2058
E01018049,E02003737,E07000009,E12000006,0.3285,52.3293,2012
E01018050,E02003737,E07000009,E12000006,0.3406,52.3348,1492
E01018051,E02003737,E07000009,E12000006,0.3482,52.3262,2462
E01018052,E02003737,E07000009,E12000006,0.3353,52.3343,1907
E01018053,E02003736,E07000009,E12000006,0.1801,52.3534,1808
E01018054,E02003736,E07000009,E12000006,0.2227,52.3493,2450
E01018055,E02003733,E07000009,E12000006,0.12,52.3877,2012
E01018056,E02003733,E07000009,E12000006,0.1207,52.3911,2015
E01018057,E02003740,E07000009,E12000006,0.2954,52.2517,2051
E01018058,E02003749,E07000010,E12000006,-0.1123,52.5642,1441
E01018059,E02003749,E07000010,E12000006,-0.0913,52.5551,1492
E01018060,E02003749,E07000010,E12000006,-0.0238,52.498,1904
E01018061,E02003749,E07000010,E12000006,-0.072,52.5619,1286
E01018062,E02003752,E07000010,E12000006,0.0585,52.4564,2645
E01018063,E02003743,E07000010,E12000006,0.1665,52.6676,2772
E01018064,E02003747,E07000010,E12000006,-0.1354,52.5635,2493
E01018065,E02003751,E07000010,E12000006,0.0614,52.4965,2532
E01018066,E02003745,E07000010,E12000006,0.1659,52.6239,1492
E01018067,E02003745,E07000010,E12000006,0.1705,52.6364,1859
E01018068,E02003745,E07000010,E12000006,0.1835,52.5619,1571
E01018069,E02003744,E07000010,E12000006,0.1721,52.6563,1739
E01018070,E02003744,E07000010,E12000006,0.1638,52.6565,2004
E01018071,E02003744,E07000010,E12000006,0.1693,52.6625,1963
E01018072,E02003747,E07000010,E12000006,-0.1129,52.5595,2398
E01018073,E02003743,E07000010,E12000006,0.177,52.6719,2609
E01018074,E02003747,E07000010,E12000006,-0.1162,52.5556,1219
E01018075,E02003747,E07000010,E12000006,-0.1198,52.553,1196
E01018076,E02003751,E07000010,E12000006,0.1742,52.4842,2639
E01018077,E02003748,E07000010,E12000006,0.0917,52.5498,1880
E01018078,E02003748,E07000010,E12000006,0.1008,52.5488,1750
E01018079,E02003748,E07000010,E12000006,0.0945,52.5435,1679
E01018080,E02003748,E07000010,E12000006,0.0979,52.5546,2350
E01018081,E02003746,E07000010,E12000006,0.0751,52.5595,1984
E01018082,E02003746,E07000010,E12000006,0.0845,52.5557,1947
E01018083,E02003746,E07000010,E12000006,0.0851,52.5593,1866
E01018084,E02003746,E07000010,E12000006,0.0937,52.5629,2018
E01018085,E02003750,E07000010,E12000006,0.0809,52.5414,1618
E01018086,E02003750,E07000010,E12000006,0.071,52.5541,2102
E01018087,E02003750,E07000010,E12000006,0.0808,52.5493,2239
E01018088,E02003750,E07000010,E12000006,0.09,52.5395,1529
E01018090,E02003745,E07000010,E12000006,0.0325,52.6554,2030
E01018091,E02003745,E07000010,E12000006,0.0531,52.6178,1519
E01018092,E02003745,E07000010,E12000006,0.0957,52.6522,1890
E01018093,E02003744,E07000010,E12000006,0.1486,52.6672,2471
E01018094,E02003742,E07000010,E12000006,0.1322,52.6827,1860
E01018095,E02003742,E07000010,E12000006,0.0977,52.6875,1723
E01018096,E02003742,E07000010,E12000006,0.1455,52.6765,1673
E01018097,E02003742,E07000010,E12000006,0.1109,52.7241,1552
E01018098,E02003747,E07000010,E12000006,-0.1367,52.5584,1270
E01018099,E02003747,E07000010,E12000006,-0.1419,52.5608,1218
E01018100,E02003747,E07000010,E12000006,-0.1283,52.5595,1426
E01018101,E02003747,E07000010,E12000006,-0.1299,52.5551,1460
E01018103,E02003744,E07000010,E12000006,0.1801,52.669,1233
E01018104,E02003744,E07000010,E12000006,0.1779,52.6644,1170
E01018105,E02003752,E07000010,E12000006,0.0433,52.4519,1194
E01018106,E02003752,E07000010,E12000006,0.0434,52.447,1589
E01018107,E02003743,E07000010,E12000006,0.1655,52.6753,1752
E01018108,E02003743,E07000010,E12000006,0.1606,52.6775,2026
E01018109,E02003743,E07000010,E12000006,0.172,52.6754,1920
E01018110,E02003752,E07000010,E12000006,0.0504,52.4508,2702
E01018111,E02003751,E07000010,E12000006,0.0843,52.5115,2372
E01018113,E02003762,E07000011,E12000006,-0.2684,52.3737,1482
E01018115,E02003769,E07000011,E12000006,-0.3124,52.2815,2344
E01018116,E02003762,E07000011,E12000006,-0.2269,52.3158,2805
E01018117,E02003762,E07000011,E12000006,-0.2289,52.3242,1736
E01018118,E02003762,E07000011,E12000006,-0.2396,52.3264,2045
E01018119,E02003769,E07000011,E12000006,-0.2512,52.2894,1564
E01018120,E02003769,E07000011,E12000006,-0.25,52.2936,1825
E01018121,E02003759,E07000011,E12000006,-0.0292,52.3315,1282
E01018122,E02003759,E07000011,E12000006,-0.0286,52.3284,1069
E01018123,E02003759,E07000011,E12000006,0.0344,52.3564,1655
E01018124,E02003759,E07000011,E12000006,0.0082,52.3551,1888
E01018125,E02003767,E07000011,E12000006,-0.3288,52.3377,1529
E01018126,E02003767,E07000011,E12000006,-0.4109,52.3671,1693
E01018127,E02003754,E07000011,E12000006,-0.3124,52.4965,1467
E01018128,E02003754,E07000011,E12000006,-0.3975,52.534,1157
E01018129,E02003768,E07000011,E12000006,-0.0704,52.2995,1635
E01018130,E02003768,E07000011,E12000006,-0.0636,52.2982,1943
E01018131,E02003766,E07000011,E12000006,-0.1652,52.3176,1514
