areacd,category,value
E01009760,2020,4.655
E01009762,2020,0.243
E01009763,2020,17.904
E01009764,2020,9.999
E01009765,2020,3.985
E01009766,2020,5.543
E01009767,2020,6.393
E01009768,2020,11.044
E01009769,2020,34.421
E01009770,2020,5.468
E01009771,2020,8.409
E01009772,2020,4.995
E01009773,2020,26.115
E01009774,2020,15.163
E01009775,2020,7.133
E01009776,2020,5.674
E01009777,2020,4.515
E01009778,2020,9.989
E01009779,2020,8.709
E01009780,2020,8.96
E01009781,2020,10.163
E01009782,2020,10.123
E01009783,2020,7.318
E01009784,2020,9.748
E01009785,2020,7.85
E01009786,2020,3.178
E01009787,2020,9.308
E01009788,2020,2.96
E01009789,2020,5.032
E01009790,2020,10.968
E01009791,2020,4.88
E01009792,2020,61.295
E01009793,2020,16.85
E01009794,2020,5.004
E01009795,2020,30.248
E01009796,2020,46.152
E01009797,2020,6.461
E01009798,2020,10.178
E01009799,2020,9.264
E01009800,2020,6.372
E01009801,2020,55.252
E01009802,2020,8.902
E01009803,2020,10.991
E01009804,2020,24.971
E01009805,2020,298.174
E01009806,2020,14.317
E01009807,2020,7.888
E01009808,2020,6.514
E01009809,2020,4.577
E01009810,2020,5.362
E01009811,2020,11.889
E01009812,2020,16.393
E01009813,2020,3.175
E01009814,2020,10.106
E01009815,2020,7.313
E01009816,2020,283.948
E01009817,2020,5.171
E01009818,2020,7.481
E01009819,2020,122.621
E01009820,2020,28.774
E01009821,2020,7.497
E01009822,2020,28.248
E01009823,2020,56.399
E01009824,2020,56.399
E01009825,2020,6.234
E01009826,2020,5.249
E01009827,2020,14.901
E01009828,2020,21.506
E01009829,2020,13.372
E01009830,2020,12.161
E01009831,2020,2.997
E01009832,2020,10.323
E01009833,2020,38.208
E01009834,2020,11.181
E01009835,2020,20.155
E01009836,2020,42.177
E01009837,2020,12.937
E01009838,2020,3.873
E01009839,2020,6.392
E01009840,2020,75.688
E01009841,2020,50.634
E01009842,2020,8.16
E01009843,2020,38.451
E01009844,2020,32.916
E01009845,2020,23.583
E01009846,2020,5.869
E01009847,2020,12.32
E01009848,2020,9.382
E01009849,2020,4.52
E01009850,2020,31.884
E01009851,2020,8.093
E01009852,2020,9.926
E01009853,2020,5.693
E01009854,2020,9.951
E01009855,2020,16.019
E01009856,2020,122.229
E01009857,2020,16.096
E01009858,2020,34.656
E01009859,2020,11.641
E01009860,2020,10.55
E01009861,2020,6.281
E01009862,2020,49.847
E01009863,2020,12.341
E01009864,2020,4.417
E01009865,2020,2.896
E01009866,2020,13.475
E01009867,2020,29.121
E01009868,2020,13.719
E01009869,2020,23.031
E01009870,2020,24.983
E01009871,2020,11.305
E01009872,2020,15.894
E01009873,2020,11.978
